ScholarshipID,ScholarshipName,State,Qualification,Category,Origin,Type,Availability,Amount,Deadline,ApplicationLink,Description
ID-2525,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing BBA in Gujarat.
ID-2526,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BBA,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing BBA in Gujarat.
ID-2527,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing BCA in Gujarat.
ID-2528,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing BCA in Gujarat.
ID-2529,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing BCA in Gujarat.
ID-2530,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing BCA in Gujarat.
ID-2531,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing BCA in Gujarat.
ID-2532,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BCA,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing BCA in Gujarat.
ID-2533,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing B.Sc. in Gujarat.
ID-2534,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing B.Sc. in Gujarat.
ID-2535,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing B.Sc. in Gujarat.
ID-2536,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing B.Sc. in Gujarat.
ID-2537,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing B.Sc. in Gujarat.
ID-2538,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,B.Sc.,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing B.Sc. in Gujarat.
ID-2539,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MS in Gujarat.
ID-2540,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MS in Gujarat.
ID-2541,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MS in Gujarat.
ID-2542,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MS in Gujarat.
ID-2543,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MS in Gujarat.
ID-2544,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MS,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MS in Gujarat.
ID-2545,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing DNB in Gujarat.
ID-2546,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing DNB in Gujarat.
ID-2547,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing DNB in Gujarat.
ID-2548,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing DNB in Gujarat.
ID-2549,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing DNB in Gujarat.
ID-2550,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,DNB,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing DNB in Gujarat.
ID-2551,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MD in Gujarat.
ID-2552,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MD in Gujarat.
ID-2553,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MD in Gujarat.
ID-2554,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MD in Gujarat.
ID-2555,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MD in Gujarat.
ID-2556,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MD,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MD in Gujarat.
ID-2557,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing MDS in Gujarat.
ID-2558,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing MDS in Gujarat.
ID-2559,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing MDS in Gujarat.
ID-2560,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing MDS in Gujarat.
ID-2561,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing MDS in Gujarat.
ID-2562,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,MDS,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing MDS in Gujarat.
ID-2563,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing M.CH in Gujarat.
ID-2564,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing M.CH in Gujarat.
ID-2565,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing M.CH in Gujarat.
ID-2566,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing M.CH in Gujarat.
ID-2567,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing M.CH in Gujarat.
ID-2568,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.CH,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing M.CH in Gujarat.
ID-2569,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing ME in Gujarat.
ID-2570,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing ME in Gujarat.
ID-2571,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing ME in Gujarat.
ID-2572,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing ME in Gujarat.
ID-2573,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing ME in Gujarat.
ID-2574,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,ME,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing ME in Gujarat.
ID-2575,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing M.Tech. in Gujarat.
ID-2576,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing M.Tech. in Gujarat.
ID-2577,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing M.Tech. in Gujarat.
ID-2578,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing M.Tech. in Gujarat.
ID-2579,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing M.Tech. in Gujarat.
ID-2580,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,M.Tech.,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing M.Tech. in Gujarat.
ID-2581,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to General students pursuing BDS in Gujarat.
ID-2582,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to SC/ST/OBC students pursuing BDS in Gujarat.
ID-2583,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Girls students pursuing BDS in Gujarat.
ID-2584,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Minority students pursuing BDS in Gujarat.
ID-2585,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to Economically Backward Class students pursuing BDS in Gujarat.
ID-2586,Mukhyamantri Yuva Swavalamban Yojana (MYSY),Gujarat,BDS,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The Mukhyamantri Yuva Swavalamban Yojana (MYSY) provides financial assistance to BPL students pursuing BDS in Gujarat.
